floors,bathrooms,kitchens,location,quality,cost
8.0,2.0,1.0,2,1,670356.14
7.0,6.0,4.0,1,0,1056820.04
9.0,4.0,3.0,0,2,1334449.4
5.0,4.0,1.0,2,0,656471.31
1.0,4.0,2.0,0,2,202665.57
2.0,1.0,2.0,0,2,112473.67
2.0,2.0,3.0,2,2,401306.0
8.0,5.0,2.0,2,2,2546061.25
7.0,7.0,4.0,2,2,2897716.44
3.0,6.0,2.0,0,1,593314.5
6.0,2.0,3.0,0,1,413693.83
4.0,7.0,2.0,1,1,1092438.84
2.0,3.0,1.0,0,2,210428.57
7.0,1.0,4.0,0,1,269993.9
7.0,1.0,4.0,2,0,356799.15
8.0,3.0,3.0,0,2,938310.87
6.0,5.0,3.0,0,0,591879.06
1.0,6.0,1.0,2,1,305225.11
1.0,3.0,2.0,1,2,190924.61
5.0,1.0,3.0,2,2,418935.69
9.0,5.0,2.0,1,0,1301435.08
6.0,6.0,2.0,1,1,1124079.18
8.0,2.0,1.0,1,2,788307.11
8.0,4.0,3.0,1,0,914998.93
5.0,1.0,1.0,0,2,190856.98
1.0,6.0,4.0,2,0,273459.02
8.0,3.0,1.0,1,0,641587.45
3.0,3.0,1.0,0,1,251144.42
8.0,4.0,1.0,0,1,891068.19
6.0,2.0,4.0,1,2,608160.34
2.0,6.0,3.0,0,0,231702.48
2.0,3.0,3.0,1,0,182374.52
9.0,4.0,2.0,1,1,1192571.95
2.0,5.0,2.0,1,2,587287.19
6.0,1.0,3.0,2,1,366667.87
4.0,4.0,1.0,2,0,558176.37
6.0,4.0,2.0,2,2,1533642.43
1.0,6.0,1.0,0,0,139832.91
4.0,1.0,1.0,2,1,229586.35
2.0,6.0,1.0,1,2,617128.6
8.0,2.0,2.0,2,0,540194.56
3.0,1.0,3.0,2,1,243619.08
8.0,4.0,1.0,1,2,1589402.43
7.0,2.0,4.0,2,1,827167.95
5.0,7.0,4.0,2,0,1212698.8
7.0,6.0,1.0,0,2,1432196.89
2.0,3.0,1.0,1,0,158273.19
2.0,7.0,4.0,0,1,485967.51
1.0,2.0,1.0,2,1,104387.12
2.0,4.0,1.0,1,0,217960.18
4.0,3.0,2.0,2,2,798238.5
4.0,3.0,1.0,0,1,347554.92
3.0,3.0,2.0,1,2,440324.55
9.0,1.0,4.0,1,0,281108.54
3.0,4.0,1.0,2,2,794026.78
4.0,1.0,1.0,1,2,172390.21
8.0,7.0,2.0,1,2,2764437.83
1.0,5.0,2.0,1,1,274786.19
4.0,7.0,1.0,0,0,601822.39
2.0,7.0,1.0,2,1,701861.06
7.0,7.0,2.0,0,2,2013572.24
7.0,3.0,2.0,1,1,741269.44
6.0,5.0,3.0,0,1,979158.13
1.0,6.0,1.0,1,1,256457.36
5.0,4.0,3.0,1,1,679388.47
1.0,5.0,1.0,1,0,134488.09
7.0,4.0,1.0,2,1,1358138.19
1.0,4.0,1.0,2,1,218936.8
2.0,6.0,3.0,0,0,332321.53
7.0,1.0,1.0,0,2,255710.26
7.0,6.0,3.0,2,1,1993581.68
8.0,4.0,2.0,1,0,867836.7
9.0,5.0,4.0,0,1,1286244.9
5.0,4.0,1.0,1,2,945510.22
5.0,7.0,1.0,1,0,885621.55
6.0,6.0,2.0,0,2,1411677.56
9.0,6.0,1.0,0,2,1945113.37
7.0,3.0,2.0,0,2,861993.79
1.0,7.0,1.0,1,2,341319.62
6.0,6.0,3.0,2,0,1380039.79
9.0,2.0,2.0,1,1,625593.07
7.0,7.0,1.0,1,1,1656449.95
6.0,2.0,4.0,1,2,589449.95
6.0,4.0,3.0,1,2,1223488.15
7.0,3.0,2.0,2,2,1147244.28
4.0,7.0,3.0,0,1,815099.39
9.0,3.0,1.0,0,0,575525.51
6.0,7.0,3.0,2,0,1374660.57
3.0,7.0,2.0,2,1,941977.61
5.0,6.0,3.0,2,1,1476757.5
2.0,4.0,2.0,2,1,404560.77
3.0,3.0,3.0,0,1,295241.36
1.0,3.0,3.0,1,1,183870.44
3.0,7.0,2.0,2,1,981667.92
3.0,2.0,2.0,0,2,300720.87
2.0,4.0,1.0,1,0,200277.68
3.0,1.0,1.0,2,0,131313.99
2.0,2.0,3.0,1,0,151433.7
6.0,3.0,3.0,1,1,718492.39
5.0,3.0,2.0,0,1,412207.92
3.0,2.0,4.0,1,2,371915.95
6.0,1.0,2.0,1,1,259572.74
1.0,4.0,1.0,2,2,270051.64
4.0,1.0,4.0,0,1,206359.06
5.0,7.0,3.0,1,2,1625443.69
3.0,6.0,3.0,2,2,1234534.07
6.0,2.0,3.0,0,1,382073.82
9.0,6.0,4.0,1,0,1527709.01
9.0,4.0,2.0,2,1,1506391.42
8.0,6.0,4.0,2,2,3409910.0
8.0,7.0,3.0,0,0,1197707.58
3.0,1.0,2.0,1,0,100796.95
1.0,7.0,3.0,1,2,395609.04
1.0,1.0,1.0,2,0,49417.37
6.0,7.0,1.0,2,0,1379252.36
4.0,4.0,2.0,0,1,543223.52
7.0,1.0,4.0,0,2,389878.71
2.0,4.0,4.0,1,2,395497.4
9.0,4.0,2.0,0,1,1091351.0
7.0,7.0,1.0,1,0,1198384.6
5.0,4.0,2.0,0,2,708263.54
1.0,7.0,1.0,1,1,272186.26
3.0,1.0,3.0,1,2,228964.2
1.0,7.0,3.0,0,1,283260.79
1.0,6.0,1.0,0,0,124132.25
2.0,3.0,1.0,2,2,456352.71
5.0,3.0,1.0,2,1,695840.72
8.0,1.0,3.0,1,0,266970.72
2.0,4.0,1.0,0,1,254934.93
2.0,2.0,2.0,0,2,211075.05
4.0,4.0,2.0,2,2,954110.07
9.0,4.0,2.0,2,2,2294072.89
4.0,6.0,2.0,2,1,1213654.28
4.0,7.0,2.0,2,0,1001134.07
2.0,7.0,3.0,2,2,906054.04
9.0,6.0,1.0,0,2,2113126.47
7.0,6.0,1.0,0,1,1318701.56
4.0,4.0,4.0,1,1,673614.36
5.0,4.0,2.0,1,1,725537.38
4.0,4.0,4.0,0,1,590198.46
9.0,1.0,2.0,0,1,277249.18
3.0,5.0,3.0,2,0,562300.52
5.0,5.0,4.0,0,0,451890.97
6.0,2.0,3.0,2,1,690206.14
4.0,4.0,4.0,1,1,578968.4
6.0,3.0,3.0,2,1,883191.26
7.0,3.0,1.0,0,0,430715.65
6.0,7.0,3.0,1,2,1970737.26
1.0,7.0,4.0,2,1,430763.17
1.0,3.0,1.0,2,0,125541.63
2.0,2.0,3.0,0,0,111750.15
3.0,5.0,2.0,1,0,387891.75
6.0,7.0,1.0,0,1,1161760.95
8.0,4.0,2.0,0,1,800408.44
7.0,2.0,2.0,0,1,401314.26
1.0,2.0,4.0,2,1,207345.99
6.0,6.0,1.0,1,2,1628205.79
2.0,5.0,3.0,0,0,271070.61
8.0,5.0,3.0,1,0,1166159.21
8.0,1.0,3.0,2,2,587772.75
3.0,3.0,4.0,1,2,572337.45
6.0,7.0,4.0,2,0,1587039.1
5.0,4.0,3.0,1,0,630184.81
6.0,1.0,2.0,0,1,193701.0
2.0,6.0,2.0,2,0,415300.85
7.0,1.0,3.0,2,2,486042.26
8.0,6.0,2.0,1,2,2263656.4
2.0,7.0,3.0,1,1,521152.55
3.0,1.0,3.0,0,0,109166.4
1.0,5.0,2.0,1,0,162317.53
2.0,6.0,3.0,0,1,399775.79
6.0,2.0,2.0,0,2,497622.22
7.0,4.0,4.0,0,2,1047022.95
3.0,6.0,2.0,1,1,653878.99
2.0,5.0,4.0,1,2,562724.81
8.0,4.0,2.0,1,1,1231869.06
7.0,3.0,4.0,0,2,758928.66
7.0,4.0,4.0,1,2,1414436.18
4.0,4.0,3.0,0,2,605480.27
1.0,4.0,2.0,2,0,165913.52
8.0,7.0,4.0,2,0,1617459.84
8.0,2.0,1.0,2,2,1007760.19
2.0,2.0,3.0,2,1,261133.47
1.0,7.0,3.0,0,1,239983.12
5.0,2.0,3.0,2,2,665702.01
4.0,7.0,4.0,1,1,1028836.17
9.0,6.0,2.0,2,2,3189689.88
3.0,3.0,3.0,1,2,521086.04
3.0,5.0,1.0,0,1,468768.51
3.0,4.0,2.0,0,1,418656.16
9.0,5.0,1.0,2,2,2542291.34
5.0,3.0,3.0,1,2,706226.54
4.0,6.0,4.0,2,0,913820.41
1.0,5.0,3.0,1,1,204267.49
1.0,5.0,4.0,2,0,277855.19
9.0,3.0,1.0,0,0,654235.75
7.0,3.0,4.0,1,1,773154.16
9.0,2.0,4.0,0,2,794730.5
9.0,6.0,2.0,2,2,3360332.96
6.0,4.0,4.0,2,1,1187423.63
8.0,1.0,4.0,1,1,399386.57
5.0,3.0,2.0,0,0,331908.59
9.0,5.0,1.0,2,0,1362391.46
6.0,5.0,4.0,0,0,613279.98
6.0,6.0,1.0,2,0,1193619.47
1.0,2.0,1.0,1,0,61139.22
7.0,2.0,4.0,1,1,487209.32
9.0,5.0,1.0,2,1,2216256.91
7.0,2.0,2.0,0,2,541687.22
6.0,6.0,4.0,0,1,890115.17
6.0,7.0,1.0,0,0,873944.38
3.0,5.0,1.0,2,1,744915.19
8.0,2.0,2.0,2,1,863902.68
1.0,6.0,3.0,0,2,282767.64
1.0,5.0,2.0,1,2,289966.23
1.0,3.0,1.0,0,2,135683.97
6.0,6.0,3.0,0,0,795485.28
2.0,3.0,4.0,1,2,414095.68
7.0,4.0,3.0,2,2,1606093.92
2.0,1.0,2.0,2,0,104215.57
5.0,2.0,1.0,0,1,304531.9
3.0,1.0,2.0,2,2,231321.05
4.0,4.0,1.0,1,0,388980.93
8.0,4.0,2.0,1,1,1133166.88
7.0,7.0,2.0,1,1,1623286.36
8.0,1.0,1.0,1,1,338302.9
2.0,1.0,2.0,2,1,159767.38
7.0,7.0,1.0,2,0,1501055.62
8.0,2.0,3.0,2,0,567130.52
5.0,2.0,3.0,0,0,238655.36
5.0,2.0,4.0,0,0,240994.37
3.0,6.0,3.0,2,1,1083013.97
2.0,7.0,3.0,2,0,536246.31
8.0,1.0,2.0,1,2,408046.95
7.0,7.0,3.0,1,1,1920192.71
3.0,2.0,3.0,1,1,333717.43
9.0,1.0,1.0,0,0,210182.28
9.0,7.0,1.0,1,2,2973277.13
3.0,6.0,2.0,0,2,663536.79
3.0,6.0,1.0,1,1,637288.71
8.0,2.0,1.0,1,2,712000.02
8.0,4.0,3.0,0,2,1176180.07
7.0,4.0,2.0,0,2,1121572.82
2.0,2.0,2.0,2,1,243388.27
4.0,5.0,4.0,0,0,419070.95
6.0,7.0,2.0,1,0,1042365.39
5.0,1.0,4.0,2,0,280297.13
7.0,1.0,2.0,2,2,425574.99
7.0,3.0,3.0,2,2,1499558.97
8.0,1.0,2.0,0,1,231464.9
1.0,2.0,2.0,1,0,83859.95
1.0,4.0,2.0,0,0,109806.06
7.0,5.0,1.0,0,1,821896.35
5.0,6.0,3.0,1,2,1394284.29
4.0,7.0,4.0,2,0,1067067.16
1.0,3.0,3.0,2,1,236320.54
3.0,5.0,2.0,1,1,569215.77
5.0,4.0,2.0,2,2,1233419.98
7.0,5.0,1.0,0,0,671395.43
5.0,6.0,4.0,0,0,624803.37
4.0,3.0,4.0,1,0,371978.53
1.0,2.0,3.0,2,0,137685.22
4.0,5.0,2.0,0,2,766215.7
9.0,7.0,2.0,2,2,3522780.38
6.0,4.0,3.0,0,1,688703.75
9.0,2.0,4.0,1,2,911183.79
6.0,4.0,3.0,1,2,1146292.32
1.0,5.0,4.0,0,0,136686.58
9.0,6.0,4.0,2,2,3183286.32
6.0,1.0,3.0,0,2,266405.04
3.0,3.0,1.0,2,2,503614.12
8.0,3.0,1.0,0,1,710443.14
3.0,6.0,3.0,2,2,1319344.96
1.0,4.0,3.0,0,1,156273.87
1.0,3.0,3.0,2,1,220306.47
4.0,7.0,4.0,0,1,902786.97
4.0,7.0,4.0,2,0,923231.34
4.0,1.0,4.0,1,1,255134.28
4.0,7.0,4.0,0,2,1091500.35
9.0,2.0,3.0,1,2,868644.86
5.0,5.0,4.0,1,1,971249.34
4.0,4.0,2.0,1,2,696657.13
4.0,4.0,3.0,1,1,672182.52
6.0,5.0,4.0,2,0,991800.07
2.0,6.0,3.0,0,1,456326.59
9.0,4.0,2.0,1,1,1198405.32
2.0,6.0,1.0,2,0,387777.12
8.0,6.0,2.0,2,0,1384353.1
7.0,3.0,4.0,0,1,680241.16
3.0,6.0,3.0,1,0,467627.33
8.0,2.0,4.0,2,2,1052867.36
5.0,2.0,2.0,2,2,649169.93
9.0,2.0,2.0,2,2,1026400.38
4.0,5.0,2.0,2,2,1344771.35
4.0,2.0,3.0,2,0,336076.66
9.0,2.0,1.0,2,2,1050069.47
6.0,1.0,2.0,0,0,145924.08
2.0,3.0,2.0,1,1,251255.08
2.0,7.0,4.0,0,2,616596.82
2.0,4.0,3.0,1,2,497157.86
7.0,4.0,4.0,1,1,982588.39
8.0,1.0,4.0,2,0,377576.64
7.0,5.0,1.0,1,0,868648.42
8.0,1.0,3.0,0,0,242751.29
5.0,1.0,3.0,2,2,405378.55
2.0,1.0,1.0,2,0,77296.5
5.0,3.0,3.0,1,2,728586.52
2.0,4.0,4.0,0,1,252189.45
3.0,3.0,1.0,0,0,179274.47
5.0,6.0,2.0,1,2,1425259.85
1.0,5.0,4.0,0,0,147764.63
7.0,4.0,3.0,1,1,1097097.13
8.0,5.0,3.0,2,1,1896430.36
8.0,3.0,1.0,1,2,1168503.2
5.0,6.0,4.0,1,1,1095862.2
8.0,7.0,1.0,1,1,2103598.36
9.0,3.0,2.0,1,2,1194482.02
1.0,1.0,3.0,0,2,98971.12
3.0,4.0,4.0,2,0,415783.86
8.0,3.0,3.0,2,1,1235080.46
3.0,2.0,4.0,1,1,316696.32
1.0,6.0,1.0,0,2,280900.14
2.0,3.0,4.0,1,2,395065.48
5.0,5.0,2.0,2,1,1183031.54
7.0,6.0,2.0,0,0,906777.09
2.0,3.0,4.0,0,1,268337.58
9.0,6.0,2.0,1,1,1979418.34
7.0,6.0,2.0,1,2,1848681.79
9.0,1.0,4.0,0,0,229747.87
4.0,5.0,1.0,2,0,711814.41
3.0,1.0,1.0,0,1,113809.12
7.0,7.0,2.0,2,1,2139789.05
3.0,4.0,3.0,0,0,244628.43
6.0,2.0,1.0,0,2,502888.33
3.0,5.0,4.0,1,1,651171.37
6.0,1.0,1.0,1,1,228063.08
5.0,6.0,4.0,1,2,1447928.23
4.0,1.0,1.0,2,2,289049.95
4.0,2.0,3.0,2,2,530176.66
8.0,1.0,2.0,0,1,250308.28
1.0,6.0,2.0,0,2,256468.89
8.0,7.0,2.0,1,1,2138735.72
9.0,7.0,3.0,2,2,3495306.7
8.0,1.0,4.0,0,0,219179.34
7.0,2.0,2.0,1,2,742970.15
9.0,4.0,1.0,1,2,1490332.68
2.0,5.0,3.0,1,2,550665.46
1.0,3.0,3.0,0,0,115255.88
4.0,1.0,4.0,1,0,193522.48
1.0,1.0,2.0,1,0,64883.19
2.0,2.0,1.0,0,0,87995.61
5.0,4.0,2.0,0,1,613060.05
9.0,5.0,4.0,2,2,2720387.16
1.0,2.0,2.0,1,1,109976.49
5.0,7.0,4.0,1,1,1309576.43
5.0,7.0,1.0,2,2,2047977.32
5.0,3.0,2.0,0,2,596755.2
4.0,5.0,2.0,1,2,1082928.53
7.0,2.0,1.0,0,2,493132.04
7.0,7.0,2.0,2,1,2030114.33
7.0,4.0,2.0,2,0,993306.95
5.0,5.0,1.0,2,1,1204342.29
8.0,4.0,3.0,0,0,787744.74
6.0,3.0,1.0,1,2,746350.19
5.0,1.0,4.0,0,1,194354.47
1.0,4.0,3.0,0,1,175618.04
3.0,5.0,3.0,1,0,447824.11
6.0,2.0,4.0,2,1,730492.11
8.0,5.0,1.0,1,2,2071264.61
8.0,1.0,3.0,0,2,331272.13
7.0,3.0,3.0,2,2,1164348.0
3.0,4.0,1.0,0,0,248007.1
8.0,7.0,3.0,2,1,2647221.77
1.0,2.0,4.0,2,1,229362.66
4.0,7.0,1.0,1,2,1126700.59
3.0,6.0,1.0,1,0,455427.6
5.0,5.0,3.0,2,2,1517725.11
3.0,2.0,4.0,1,0,249936.66
4.0,5.0,4.0,0,2,788045.06
7.0,1.0,1.0,1,2,304571.83
6.0,4.0,2.0,1,1,861185.67
9.0,1.0,2.0,0,1,320848.52
4.0,4.0,1.0,2,1,705199.27
9.0,1.0,4.0,2,2,576879.47
2.0,2.0,4.0,2,0,228606.13
2.0,6.0,3.0,1,1,479169.17
5.0,7.0,1.0,1,1,1314486.34
3.0,7.0,1.0,2,0,756680.78
4.0,4.0,2.0,2,1,842583.91
8.0,2.0,1.0,0,2,695455.22
9.0,2.0,4.0,2,1,805917.45
2.0,3.0,3.0,0,1,233737.5
9.0,3.0,2.0,2,0,1028075.51
7.0,1.0,3.0,2,2,524348.36
8.0,2.0,2.0,2,0,528324.67
7.0,2.0,2.0,0,2,556223.55
3.0,7.0,2.0,2,1,960937.24
3.0,2.0,4.0,0,2,331506.42
2.0,1.0,4.0,1,1,155010.25
7.0,7.0,1.0,1,2,2120620.55
8.0,1.0,1.0,2,1,392488.84
5.0,2.0,4.0,0,1,360076.09
4.0,3.0,1.0,0,0,236852.52
9.0,2.0,2.0,0,1,509958.91
9.0,2.0,1.0,2,2,1039171.43
3.0,3.0,4.0,1,0,280534.37
9.0,5.0,2.0,0,2,1554699.8
4.0,5.0,3.0,2,2,1383280.4
6.0,3.0,2.0,1,1,593015.22
7.0,5.0,4.0,0,1,1087275.36
8.0,6.0,1.0,2,0,1384751.55
2.0,5.0,3.0,0,0,220719.27
8.0,1.0,3.0,0,1,312487.84
1.0,3.0,4.0,2,2,317926.96
5.0,5.0,2.0,1,1,922738.42
1.0,4.0,3.0,1,0,147555.73
4.0,6.0,3.0,2,1,1270475.1
4.0,7.0,2.0,2,2,1745949.34
8.0,5.0,2.0,0,2,1480869.72
8.0,1.0,1.0,2,0,270294.97
7.0,5.0,3.0,2,0,1289797.5
6.0,3.0,2.0,1,1,700844.75
5.0,3.0,4.0,1,0,420216.3
2.0,7.0,3.0,0,2,582668.58
3.0,2.0,1.0,2,0,196943.49
6.0,6.0,1.0,1,1,1248927.75
9.0,6.0,4.0,2,2,3353534.51
8.0,7.0,3.0,1,1,2129282.43
2.0,6.0,4.0,0,2,538880.32
8.0,2.0,4.0,0,0,360944.47
7.0,4.0,2.0,2,1,1389358.73
4.0,5.0,4.0,0,0,509510.96
6.0,3.0,1.0,0,1,555146.8
8.0,3.0,3.0,0,0,503754.02
5.0,2.0,3.0,2,0,464529.85
1.0,4.0,4.0,2,2,345902.28
7.0,5.0,1.0,2,2,2254898.66
9.0,7.0,3.0,1,2,3104361.85
4.0,1.0,2.0,1,0,125624.48
6.0,7.0,1.0,2,1,2113924.71
3.0,3.0,1.0,2,2,684387.84
8.0,3.0,3.0,0,2,986255.19
7.0,5.0,3.0,2,0,1147674.2
8.0,2.0,2.0,1,0,465477.22
9.0,1.0,2.0,0,2,362040.49
8.0,2.0,4.0,0,2,690208.42
8.0,2.0,3.0,1,1,552051.26
4.0,7.0,4.0,0,2,1158902.76
3.0,6.0,2.0,0,0,413700.25
8.0,3.0,2.0,0,0,554348.46
8.0,5.0,2.0,2,0,1479215.31
3.0,3.0,3.0,2,2,695330.96
9.0,1.0,4.0,1,0,299245.95
6.0,5.0,2.0,0,2,1168568.63
7.0,4.0,2.0,1,0,640242.45
5.0,6.0,2.0,0,0,681904.88
7.0,1.0,3.0,1,2,454375.69
2.0,4.0,4.0,2,0,363884.15
3.0,1.0,3.0,1,1,169818.53
6.0,4.0,2.0,1,1,997337.95
1.0,3.0,2.0,2,2,228361.71
5.0,1.0,2.0,2,1,283150.21
1.0,7.0,3.0,0,2,265049.08
5.0,5.0,4.0,1,1,824674.1
2.0,6.0,3.0,0,1,373548.0
1.0,1.0,1.0,0,0,35068.97
8.0,5.0,3.0,1,2,1850971.26
3.0,2.0,4.0,1,0,230033.2
2.0,4.0,1.0,1,1,344433.61
9.0,3.0,1.0,1,2,1144736.71
1.0,5.0,4.0,1,1,293182.18
4.0,5.0,1.0,0,0,401741.57
6.0,7.0,4.0,0,2,1556502.69
1.0,1.0,3.0,0,0,58737.93
9.0,3.0,1.0,1,0,692079.15
1.0,4.0,2.0,2,0,174500.1
8.0,7.0,3.0,2,2,3997405.43
8.0,6.0,3.0,0,0,940524.14
5.0,5.0,1.0,2,2,1636566.34
9.0,6.0,1.0,2,2,3431962.62
7.0,4.0,3.0,0,1,902254.64
5.0,2.0,2.0,2,1,494001.3
6.0,7.0,4.0,2,0,1554217.1
5.0,1.0,1.0,2,2,270297.08
7.0,1.0,4.0,1,0,211483.38
5.0,2.0,4.0,2,2,693066.03
4.0,1.0,3.0,2,2,352074.45
4.0,3.0,2.0,2,1,594837.09
1.0,2.0,3.0,0,1,109235.65
7.0,7.0,4.0,0,2,1832021.29
9.0,5.0,1.0,1,0,1248517.31
9.0,6.0,1.0,2,1,2384012.81
5.0,5.0,1.0,0,0,559069.51
2.0,2.0,1.0,2,0,171411.68
7.0,4.0,1.0,2,2,1702309.52
2.0,4.0,2.0,0,1,271808.45
2.0,4.0,2.0,2,0,314552.96
6.0,7.0,1.0,2,0,1551450.4
8.0,4.0,1.0,2,1,1398369.77
1.0,2.0,3.0,2,1,183182.67
5.0,4.0,4.0,1,0,542276.37
6.0,7.0,2.0,2,1,2141937.44
8.0,4.0,1.0,0,2,1180403.28
4.0,5.0,1.0,2,1,968580.68
8.0,6.0,1.0,2,1,2015353.93
3.0,6.0,2.0,0,0,449871.28
2.0,7.0,1.0,1,1,519991.94
6.0,2.0,4.0,0,0,339138.84
6.0,1.0,3.0,0,2,297126.88
8.0,6.0,1.0,2,2,2447433.82
1.0,5.0,3.0,0,2,248261.32
9.0,1.0,2.0,1,2,495950.94
8.0,7.0,4.0,2,2,3671251.05
3.0,5.0,3.0,1,1,602992.49
6.0,4.0,3.0,1,2,1115844.8
9.0,7.0,2.0,2,2,3961085.28
9.0,1.0,1.0,2,2,514529.96
1.0,5.0,3.0,2,2,413716.66
4.0,3.0,3.0,1,1,502970.27
2.0,4.0,3.0,2,2,542623.59
5.0,6.0,2.0,1,1,1136149.78
3.0,7.0,1.0,0,0,436172.28
8.0,5.0,2.0,0,0,822038.36
1.0,1.0,2.0,1,2,90828.66
9.0,7.0,3.0,1,1,2300512.87
3.0,6.0,2.0,2,2,1071068.46
1.0,6.0,3.0,1,1,304602.85
9.0,1.0,2.0,0,2,375985.76
3.0,1.0,4.0,2,0,196623.01
4.0,5.0,1.0,0,1,583265.29
6.0,6.0,1.0,1,2,1697366.85
5.0,6.0,3.0,2,1,1470050.62
4.0,6.0,2.0,2,1,970763.58
8.0,7.0,4.0,1,2,2670625.14
7.0,7.0,2.0,1,1,1705521.26
4.0,6.0,1.0,1,1,932388.49
4.0,6.0,3.0,0,2,942204.29
3.0,1.0,3.0,2,2,300914.82
8.0,6.0,4.0,0,1,1370888.94
5.0,6.0,3.0,1,1,1185974.96
2.0,2.0,2.0,1,1,198608.79
2.0,5.0,4.0,0,2,450012.47
3.0,2.0,4.0,1,1,315830.42
6.0,7.0,4.0,1,1,1525034.36
7.0,7.0,2.0,0,0,888218.54
2.0,3.0,4.0,2,0,294125.24
9.0,1.0,4.0,2,2,692310.93
8.0,7.0,1.0,2,2,3489991.14
2.0,2.0,4.0,1,2,336664.5
8.0,1.0,1.0,2,1,434555.86
5.0,6.0,4.0,1,0,773405.6
2.0,3.0,1.0,0,1,182422.35
1.0,7.0,2.0,0,2,261284.9
7.0,7.0,3.0,2,0,1672882.35
3.0,5.0,4.0,1,1,578439.83
4.0,7.0,4.0,2,2,1952819.26
8.0,4.0,3.0,0,1,839221.26
3.0,7.0,1.0,1,0,516921.26
6.0,1.0,4.0,1,1,275288.37
2.0,2.0,3.0,1,1,185120.2
7.0,3.0,3.0,0,1,605053.76
7.0,3.0,2.0,2,1,1011825.21
6.0,6.0,3.0,1,0,1031792.49
7.0,1.0,3.0,0,0,205789.44
2.0,6.0,4.0,1,2,728077.46
3.0,6.0,1.0,2,1,878069.13
9.0,1.0,4.0,1,0,325240.59
9.0,1.0,2.0,1,0,243684.34
1.0,5.0,2.0,1,2,263211.29
4.0,7.0,2.0,1,1,1069862.29
8.0,7.0,2.0,0,2,1829668.72
2.0,5.0,2.0,0,1,341876.51
7.0,2.0,4.0,1,1,622736.8
6.0,2.0,1.0,0,1,410963.85
1.0,6.0,1.0,0,2,255291.73
8.0,4.0,3.0,2,2,2088715.08
3.0,6.0,2.0,2,1,725296.72
4.0,1.0,4.0,2,1,321979.24
3.0,1.0,4.0,2,0,176364.91
7.0,5.0,3.0,2,2,2009265.04
4.0,6.0,1.0,1,2,1238342.44
6.0,2.0,3.0,2,2,758510.65
7.0,6.0,1.0,0,1,1150687.42
9.0,2.0,1.0,0,1,581144.87
5.0,6.0,3.0,0,1,874758.1
4.0,5.0,4.0,1,1,845079.15
9.0,1.0,3.0,1,2,526249.68
7.0,5.0,1.0,1,0,876497.42
1.0,1.0,3.0,0,2,118083.11
8.0,4.0,4.0,1,2,1573947.07
6.0,3.0,1.0,2,0,533634.81
4.0,4.0,4.0,0,2,646785.04
5.0,7.0,1.0,2,2,2217815.66
7.0,6.0,3.0,0,1,1437263.78
3.0,3.0,1.0,0,2,346054.58
1.0,1.0,3.0,2,1,121652.88
5.0,7.0,2.0,2,2,2076739.41
2.0,6.0,1.0,0,2,430320.7
7.0,2.0,1.0,1,0,355302.9
6.0,2.0,2.0,0,0,263814.53
5.0,7.0,1.0,1,1,1037037.17
5.0,1.0,2.0,1,0,198504.85
6.0,5.0,4.0,1,0,789808.88
8.0,4.0,1.0,0,2,1206695.47
8.0,2.0,3.0,1,0,473164.71
8.0,4.0,4.0,0,1,989566.3
8.0,3.0,1.0,1,2,1060423.65
7.0,3.0,3.0,2,0,789803.2
7.0,2.0,3.0,1,0,428599.95
3.0,1.0,2.0,1,0,114142.81
1.0,7.0,4.0,1,1,348360.53
4.0,6.0,1.0,1,2,927682.55
6.0,2.0,3.0,1,2,573098.6
7.0,1.0,2.0,0,2,301832.79
6.0,7.0,1.0,2,1,2187643.98
4.0,5.0,4.0,0,2,810910.66
8.0,5.0,2.0,2,1,2000764.43
4.0,5.0,2.0,1,0,456537.91
5.0,2.0,1.0,0,0,224185.85
6.0,7.0,2.0,2,2,2765013.56
3.0,2.0,3.0,1,2,423447.28
3.0,4.0,1.0,0,0,258083.65
3.0,4.0,1.0,0,2,497262.92
8.0,2.0,1.0,1,0,390436.55
2.0,7.0,4.0,0,2,559736.01
8.0,7.0,3.0,1,2,3110940.62
9.0,1.0,1.0,0,2,343827.84
8.0,5.0,4.0,1,0,1128055.15
4.0,5.0,2.0,2,2,1339459.83
9.0,6.0,1.0,1,0,1378098.06
9.0,1.0,4.0,1,2,581594.34
4.0,3.0,4.0,2,0,493960.71
4.0,1.0,3.0,1,2,267970.09
8.0,3.0,2.0,0,2,904470.68
4.0,7.0,2.0,0,1,819299.18
7.0,6.0,4.0,0,0,975998.97
4.0,7.0,1.0,1,0,657088.45
8.0,4.0,3.0,0,0,673327.71
5.0,4.0,4.0,2,0,772437.26
7.0,2.0,4.0,1,0,411754.07
7.0,4.0,1.0,2,2,1557332.29
8.0,2.0,4.0,2,0,573116.23
3.0,5.0,2.0,0,1,478060.78
5.0,7.0,4.0,1,2,1587264.78
6.0,1.0,1.0,2,1,308824.43
1.0,3.0,2.0,2,1,212862.08
6.0,1.0,3.0,0,2,259213.5
1.0,2.0,2.0,2,2,215960.08
9.0,6.0,3.0,0,2,2121326.35
2.0,5.0,1.0,1,0,273154.79
6.0,7.0,1.0,2,2,2235126.98
9.0,2.0,2.0,2,1,904183.09
2.0,6.0,3.0,1,2,618339.74
3.0,2.0,2.0,2,0,241608.18
7.0,2.0,3.0,1,1,550148.8
2.0,6.0,3.0,0,1,387251.99
