floors,rooms_per_floor,location,quality,cost
5.0,13.0,0,0,427114.97
4.0,14.0,1,0,411428.51
9.0,11.0,2,0,1075311.25
4.0,5.0,0,0,123950.72
1.0,9.0,0,2,106116.88
7.0,14.0,1,0,745482.42
7.0,12.0,2,0,833884.79
3.0,9.0,2,0,259777.56
6.0,13.0,1,2,1046029.02
5.0,14.0,2,0,742670.52
4.0,6.0,2,2,457647.24
6.0,10.0,1,2,1028975.34
1.0,5.0,1,2,75368.63
8.0,6.0,0,0,328533.13
9.0,5.0,1,0,370645.22
2.0,14.0,2,1,412368.7
9.0,2.0,0,2,217840.42
7.0,4.0,1,0,208100.74
1.0,13.0,2,0,136816.82
8.0,6.0,0,2,577761.01
6.0,4.0,1,2,365234.78
8.0,3.0,2,1,333008.96
3.0,13.0,2,2,671870.21
5.0,7.0,1,0,286031.24
5.0,13.0,2,1,924639.07
3.0,6.0,1,2,268087.15
5.0,13.0,0,0,411081.15
5.0,7.0,1,1,406359.47
7.0,8.0,0,2,639785.23
5.0,13.0,0,2,765098.68
3.0,12.0,2,1,466799.34
8.0,10.0,0,2,929501.99
8.0,8.0,1,1,745339.83
4.0,5.0,2,1,291978.31
8.0,5.0,1,1,496748.11
3.0,5.0,1,1,153383.5
5.0,13.0,0,0,403402.15
2.0,9.0,0,1,173864.43
7.0,12.0,0,1,739912.66
3.0,9.0,0,0,175179.56
8.0,5.0,0,0,261164.51
8.0,14.0,1,1,1336730.37
3.0,13.0,2,0,430401.97
3.0,9.0,1,0,196640.15
3.0,11.0,2,0,308832.79
9.0,2.0,2,1,276600.52
3.0,7.0,0,1,190696.11
8.0,12.0,1,0,742818.0
3.0,13.0,1,0,342413.33
6.0,12.0,1,2,1129438.51
8.0,9.0,2,1,1031214.75
5.0,11.0,1,1,597616.18
2.0,8.0,0,1,130812.47
7.0,2.0,2,0,131631.63
5.0,3.0,0,1,129034.62
1.0,10.0,0,2,133572.01
3.0,14.0,1,0,325392.55
6.0,12.0,2,2,1426556.68
4.0,5.0,1,1,205173.42
8.0,11.0,0,0,550625.74
8.0,9.0,2,2,1345218.72
2.0,7.0,2,1,187417.7
8.0,14.0,2,0,1201175.49
7.0,2.0,0,2,167344.72
6.0,4.0,2,2,428408.47
8.0,12.0,2,2,1975611.29
5.0,13.0,2,0,655442.99
6.0,10.0,2,1,773727.75
1.0,14.0,0,2,163029.95
7.0,5.0,0,1,353138.22
8.0,6.0,0,0,283479.6
1.0,3.0,0,2,36780.82
1.0,10.0,1,0,82159.26
6.0,8.0,0,1,463311.77
2.0,2.0,2,1,55989.58
3.0,7.0,0,0,134168.22
1.0,4.0,1,2,60904.3
1.0,2.0,2,2,38890.53
3.0,8.0,2,1,334545.12
2.0,11.0,1,0,139697.96
3.0,5.0,0,1,126261.21
7.0,11.0,0,0,505305.81
8.0,8.0,2,2,1343521.1
2.0,13.0,2,1,358350.31
7.0,10.0,1,1,792537.84
1.0,8.0,1,0,62327.13
1.0,5.0,1,1,53875.75
6.0,13.0,1,1,897332.79
3.0,7.0,1,0,143244.11
4.0,14.0,0,1,436258.75
2.0,9.0,2,1,239427.53
8.0,12.0,2,1,1336866.38
7.0,8.0,2,2,1230089.91
4.0,12.0,2,0,488375.26
8.0,13.0,2,0,1028329.09
1.0,2.0,0,0,13325.72
7.0,6.0,1,1,427605.43
4.0,10.0,2,1,525850.06
7.0,14.0,0,2,1178323.78
7.0,13.0,0,2,1037841.07
1.0,10.0,0,1,91388.25
8.0,4.0,2,1,483500.62
8.0,3.0,1,2,351599.91
9.0,6.0,2,0,617142.38
4.0,12.0,1,1,524220.06
1.0,3.0,2,2,61160.52
4.0,14.0,0,1,470447.45
6.0,2.0,1,1,141525.21
5.0,5.0,2,2,532515.95
3.0,10.0,0,1,269005.97
3.0,12.0,2,2,665681.06
4.0,4.0,1,1,165304.73
6.0,5.0,1,1,335311.09
4.0,12.0,0,1,433665.35
9.0,5.0,2,0,437795.1
5.0,13.0,2,2,1169105.59
1.0,7.0,2,0,82959.98
6.0,12.0,2,0,798479.75
6.0,13.0,0,1,631404.85
2.0,2.0,2,2,86767.55
5.0,6.0,2,1,378858.15
3.0,8.0,2,0,250400.8
7.0,4.0,2,2,546504.42
6.0,9.0,2,2,1042015.42
1.0,9.0,1,0,66214.75
6.0,12.0,1,1,803252.83
1.0,2.0,1,2,30680.47
8.0,13.0,2,2,2021893.12
3.0,12.0,2,2,632825.11
2.0,7.0,1,1,159537.36
4.0,2.0,1,1,79489.7
8.0,4.0,0,1,257884.7
2.0,11.0,1,2,323580.4
6.0,5.0,2,0,299599.03
8.0,7.0,0,0,355976.93
2.0,3.0,1,2,85633.96
4.0,7.0,0,2,349844.1
9.0,7.0,2,0,717288.62
9.0,11.0,0,1,784726.01
6.0,4.0,0,0,143418.48
5.0,3.0,1,2,230023.99
1.0,13.0,1,0,99782.52
9.0,6.0,0,0,323361.98
3.0,10.0,0,2,381117.01
3.0,13.0,1,1,428422.58
1.0,11.0,0,2,133946.45
3.0,9.0,1,1,307271.0
9.0,7.0,1,1,606538.77
9.0,5.0,2,2,819531.96
7.0,13.0,2,1,1385029.36
7.0,14.0,0,2,1333914.03
1.0,12.0,2,2,236495.81
3.0,14.0,1,0,336534.99
8.0,13.0,2,0,1053651.19
6.0,2.0,2,1,190673.89
8.0,7.0,2,0,669178.58
6.0,10.0,1,1,664444.56
8.0,6.0,0,0,319113.45
5.0,13.0,2,0,636894.74
7.0,13.0,1,1,961142.42
5.0,14.0,2,1,1152069.26
3.0,8.0,2,1,354880.58
6.0,14.0,2,0,916651.09
4.0,12.0,2,2,1002423.34
4.0,11.0,0,2,554486.35
4.0,8.0,1,1,352900.71
1.0,7.0,1,1,74960.48
1.0,3.0,0,0,20330.15
3.0,13.0,2,0,412471.5
1.0,14.0,2,2,242912.81
7.0,4.0,0,2,346054.37
6.0,10.0,2,0,626023.04
5.0,7.0,1,1,439758.44
9.0,3.0,1,2,362428.86
2.0,7.0,2,1,208723.24
2.0,2.0,0,1,38271.18
6.0,9.0,0,2,621259.14
1.0,2.0,0,2,25892.26
3.0,10.0,0,2,373846.5
9.0,14.0,0,0,836088.61
2.0,5.0,0,0,64824.14
4.0,6.0,2,1,332863.89
5.0,9.0,2,0,478882.88
1.0,9.0,0,0,55125.12
4.0,9.0,1,0,277140.86
7.0,10.0,0,2,816496.58
9.0,13.0,1,0,878499.65
9.0,6.0,0,2,610580.43
4.0,5.0,0,1,175239.83
6.0,3.0,1,1,212556.39
2.0,13.0,1,0,217129.21
1.0,5.0,0,2,58742.57
3.0,13.0,2,0,415107.32
5.0,14.0,0,1,527160.24
1.0,8.0,1,1,86188.44
3.0,3.0,2,2,198577.46
4.0,8.0,2,1,482489.2
2.0,3.0,2,2,118957.6
1.0,2.0,2,1,25589.46
6.0,7.0,0,0,304618.79
8.0,11.0,2,0,866469.11
5.0,9.0,0,1,406860.21
5.0,14.0,0,0,480805.79
5.0,4.0,0,1,180900.24
5.0,11.0,1,2,820426.28
9.0,12.0,2,0,1224983.06
3.0,2.0,0,1,45687.54
3.0,3.0,1,2,136874.5
7.0,6.0,2,1,616421.7
8.0,11.0,1,1,1083792.1
5.0,2.0,0,0,66113.31
8.0,3.0,0,2,323308.26
8.0,12.0,1,0,828692.58
7.0,9.0,2,1,967627.87
9.0,14.0,0,2,1339871.9
8.0,4.0,0,1,276921.04
3.0,9.0,0,1,231937.58
7.0,6.0,2,0,436669.4
8.0,12.0,1,1,1045464.52
8.0,2.0,0,0,93884.05
2.0,4.0,2,1,119040.58
5.0,4.0,1,0,180359.93
9.0,9.0,2,2,1578513.4
1.0,4.0,2,1,48240.36
7.0,2.0,2,1,213936.25
7.0,10.0,0,2,910262.86
4.0,11.0,1,2,620492.71
7.0,14.0,1,0,765717.36
2.0,10.0,1,0,151943.99
4.0,9.0,1,2,519692.59
4.0,6.0,2,2,457071.02
1.0,3.0,2,1,44977.24
8.0,10.0,0,0,458959.89
9.0,14.0,2,2,2482270.37
7.0,13.0,2,2,1977958.88
6.0,6.0,0,0,236606.86
9.0,4.0,2,2,784217.34
2.0,10.0,2,2,375276.33
4.0,10.0,0,1,320081.71
4.0,2.0,2,2,160541.36
4.0,5.0,2,1,278543.06
5.0,9.0,0,0,254355.98
1.0,14.0,0,0,92113.67
8.0,2.0,1,0,116404.69
9.0,8.0,1,2,1054967.82
5.0,14.0,1,1,797524.3
5.0,3.0,0,0,97998.51
1.0,11.0,1,1,97788.42
8.0,14.0,1,2,1612370.48
8.0,14.0,2,2,2204879.99
5.0,8.0,1,1,415633.05
3.0,8.0,0,0,165260.54
6.0,7.0,2,0,435916.0
7.0,3.0,2,2,384865.92
7.0,2.0,1,1,149220.7
6.0,9.0,0,0,332382.77
1.0,8.0,1,0,66325.37
1.0,4.0,2,2,69863.38
4.0,6.0,1,0,196304.81
5.0,6.0,1,2,437754.89
1.0,13.0,0,1,133171.09
8.0,5.0,1,0,316132.9
9.0,12.0,0,1,993679.3
8.0,7.0,2,1,783243.03
1.0,8.0,2,2,181294.29
5.0,14.0,1,1,768973.49
3.0,13.0,1,2,585849.34
8.0,13.0,0,0,678775.7
8.0,13.0,1,2,1515573.22
5.0,11.0,2,1,855966.92
3.0,4.0,1,2,194464.13
9.0,10.0,2,0,912836.25
5.0,12.0,2,0,615036.43
1.0,13.0,2,0,135478.5
5.0,6.0,1,1,302379.44
4.0,3.0,1,0,89243.61
5.0,3.0,0,0,88690.02
6.0,5.0,2,2,531169.32
1.0,3.0,0,0,19155.67
4.0,8.0,2,2,682147.28
1.0,3.0,0,1,28563.24
3.0,11.0,1,1,364626.31
6.0,10.0,1,2,933264.09
5.0,14.0,0,2,978632.49
2.0,8.0,2,2,337340.82
5.0,2.0,1,2,149035.81
9.0,6.0,1,2,783090.3
2.0,5.0,0,0,64517.53
3.0,11.0,0,1,283087.66
1.0,6.0,2,1,90476.47
9.0,2.0,2,0,204422.27
9.0,11.0,0,2,1112565.96
3.0,2.0,1,1,69268.08
3.0,7.0,2,1,282295.87
5.0,10.0,1,0,380457.03
9.0,6.0,2,1,745613.94
3.0,4.0,1,1,115153.61
3.0,6.0,0,2,246507.63
3.0,8.0,1,2,372073.53
9.0,10.0,1,0,680990.8
9.0,14.0,2,1,1866045.76
6.0,2.0,1,2,198876.66
2.0,6.0,1,2,182229.04
3.0,5.0,1,2,222226.11
6.0,8.0,1,1,572107.33
4.0,2.0,1,2,120581.62
5.0,11.0,0,2,748071.41
5.0,4.0,2,2,370151.96
4.0,7.0,0,1,253531.33
7.0,3.0,1,1,226943.61
5.0,6.0,1,0,212764.92
4.0,2.0,0,0,50322.18
4.0,11.0,2,2,853519.58
4.0,4.0,1,1,182704.49
3.0,7.0,0,0,143090.2
8.0,12.0,1,1,1059040.43
2.0,5.0,0,0,62666.77
8.0,4.0,2,0,359779.08
7.0,4.0,0,0,194156.56
4.0,8.0,2,1,497118.96
6.0,14.0,1,2,1163141.86
1.0,10.0,1,1,113958.19
6.0,11.0,1,1,773561.19
9.0,6.0,2,0,613470.06
1.0,8.0,0,1,73897.15
5.0,9.0,2,1,619413.94
5.0,6.0,1,1,293246.46
7.0,2.0,0,0,81146.5
3.0,13.0,1,2,572132.18
3.0,7.0,0,2,283937.38
2.0,5.0,0,0,54727.67
9.0,3.0,2,1,368779.93
4.0,5.0,2,1,273161.58
1.0,12.0,2,2,231451.75
4.0,7.0,2,2,563877.24
2.0,8.0,1,2,211000.51
7.0,10.0,2,1,971738.32
6.0,12.0,1,2,1186710.51
9.0,10.0,2,1,1203311.85
5.0,11.0,1,2,817077.26
5.0,14.0,2,1,893766.16
2.0,3.0,0,1,60306.3
6.0,4.0,0,0,171850.54
7.0,5.0,0,2,431482.87
8.0,5.0,0,1,334770.84
7.0,10.0,0,1,598282.23
3.0,13.0,1,2,592199.34
4.0,2.0,1,2,136625.64
4.0,2.0,2,2,154489.9
8.0,7.0,1,2,909107.52
8.0,6.0,2,1,688298.54
4.0,8.0,1,2,401173.18
6.0,14.0,2,0,973397.0
5.0,2.0,2,1,145373.06
6.0,14.0,0,1,792803.31
6.0,9.0,1,2,867599.9
2.0,5.0,0,0,65272.36
1.0,14.0,2,1,193947.71
4.0,2.0,0,1,62980.15
2.0,7.0,1,0,107307.4
6.0,6.0,0,1,282301.66
3.0,4.0,2,0,115450.27
9.0,10.0,1,0,663251.93
4.0,9.0,2,2,724552.54
8.0,9.0,1,0,618806.04
4.0,13.0,0,2,530532.4
8.0,5.0,1,2,639425.08
3.0,5.0,0,0,116179.41
4.0,7.0,2,2,531828.58
7.0,11.0,0,1,621447.84
8.0,6.0,2,0,480177.37
8.0,9.0,2,2,1465329.1
6.0,3.0,1,2,258826.27
3.0,5.0,1,2,199978.7
6.0,8.0,2,1,620952.98
2.0,11.0,0,2,237964.11
4.0,14.0,2,1,905748.6
3.0,8.0,1,1,262437.35
9.0,10.0,2,0,916424.09
2.0,13.0,1,1,222045.29
6.0,14.0,1,0,594745.84
4.0,13.0,1,0,397722.31
1.0,5.0,1,2,79232.58
8.0,10.0,1,0,589909.4
2.0,13.0,1,0,192757.55
2.0,3.0,0,2,65923.86
4.0,8.0,0,2,391336.22
6.0,11.0,0,0,416607.34
1.0,9.0,2,1,135632.42
8.0,6.0,0,0,322743.5
3.0,4.0,1,0,96006.73
6.0,7.0,0,0,257841.3
9.0,3.0,0,2,317717.36
3.0,7.0,0,0,111781.51
1.0,3.0,1,0,23778.87
6.0,13.0,2,0,832382.69
2.0,6.0,1,2,167615.01
9.0,12.0,2,0,1101577.95
5.0,3.0,2,2,286301.93
8.0,7.0,1,1,627175.36
5.0,8.0,0,1,362833.65
2.0,10.0,2,2,370929.01
2.0,2.0,1,2,58474.54
9.0,3.0,2,1,376546.72
7.0,6.0,2,1,657590.81
9.0,14.0,0,0,836281.29
7.0,11.0,2,0,852997.19
2.0,5.0,2,1,140601.01
8.0,12.0,2,1,1346137.01
4.0,8.0,1,2,481052.26
8.0,5.0,1,1,415645.9
4.0,5.0,0,0,130588.58
3.0,2.0,1,0,46357.99
8.0,7.0,0,2,731445.38
1.0,14.0,0,2,166972.95
2.0,9.0,1,2,257087.5
6.0,14.0,0,1,718355.86
3.0,13.0,0,2,384375.24
6.0,12.0,0,1,541337.95
6.0,3.0,0,0,116794.92
1.0,13.0,2,0,139725.58
2.0,14.0,0,2,322976.99
4.0,2.0,2,1,114717.15
4.0,4.0,1,1,157259.98
1.0,14.0,2,1,178676.33
4.0,2.0,1,2,122656.82
8.0,6.0,1,0,389529.25
5.0,9.0,0,2,529357.39
4.0,6.0,0,1,189295.85
3.0,7.0,1,1,190044.44
4.0,10.0,1,2,592306.27
1.0,7.0,2,1,89693.55
5.0,8.0,0,2,505888.75
8.0,2.0,0,0,102386.75
4.0,8.0,1,1,389988.33
3.0,8.0,2,0,258444.42
7.0,9.0,1,1,736658.06
1.0,4.0,1,0,34984.09
6.0,10.0,1,2,867971.88
9.0,6.0,0,1,507888.56
1.0,3.0,0,2,34471.46
1.0,8.0,2,2,152760.07
4.0,8.0,0,0,210626.22
4.0,14.0,0,1,494113.26
8.0,10.0,2,1,1066716.17
2.0,10.0,1,0,163660.23
6.0,12.0,2,2,1269517.73
7.0,2.0,0,2,156799.47
5.0,7.0,1,0,294505.95
5.0,13.0,0,2,683928.16
5.0,9.0,2,2,851571.86
8.0,6.0,2,1,720633.4
7.0,9.0,1,2,962069.41
9.0,14.0,0,2,1379187.21
9.0,2.0,2,0,198965.68
6.0,11.0,0,1,533984.26
4.0,10.0,2,1,602114.94
3.0,8.0,2,0,238342.32
7.0,14.0,1,1,934478.1
2.0,5.0,1,1,111157.46
6.0,8.0,0,2,542317.56
8.0,8.0,2,0,654359.11
3.0,6.0,2,2,357730.29
3.0,5.0,2,1,225439.82
4.0,6.0,1,1,255975.92
7.0,12.0,2,1,1148956.14
8.0,5.0,2,2,722778.79
9.0,9.0,1,0,638555.62
4.0,10.0,2,2,750067.63
2.0,14.0,2,2,583807.11
9.0,14.0,0,1,1109627.54
8.0,7.0,0,1,490909.95
8.0,2.0,2,2,326364.03
3.0,14.0,0,0,237925.08
7.0,2.0,0,2,149283.21
2.0,11.0,1,0,178298.63
5.0,5.0,0,1,212627.59
2.0,11.0,2,0,225961.39
6.0,10.0,2,1,819532.02
5.0,6.0,0,0,205605.48
8.0,13.0,0,1,922640.77
6.0,12.0,0,2,861412.38
5.0,5.0,0,0,143123.14
3.0,14.0,0,1,364474.79
5.0,3.0,0,0,93438.35
7.0,12.0,2,1,958966.4
3.0,2.0,2,2,116062.0
7.0,3.0,0,1,169900.33
3.0,3.0,1,1,86621.42
9.0,12.0,0,2,1251219.48
1.0,6.0,1,1,68863.94
9.0,14.0,2,1,1915178.52
2.0,4.0,0,1,73281.37
1.0,9.0,1,2,127852.29
6.0,12.0,1,0,629997.85
4.0,11.0,1,1,546348.89
4.0,9.0,0,0,222316.91
1.0,3.0,0,0,17504.06
8.0,6.0,1,0,393821.95
2.0,10.0,1,2,299141.41
6.0,5.0,1,1,331872.24
9.0,9.0,1,1,975759.47
9.0,5.0,1,2,822819.09
3.0,6.0,0,0,131837.47
8.0,3.0,1,0,194667.69
1.0,6.0,2,2,121257.12
3.0,8.0,0,2,287864.81
6.0,3.0,0,2,237701.99
4.0,7.0,1,2,468570.71
1.0,5.0,0,2,58557.47
3.0,3.0,0,0,54824.55
7.0,9.0,2,2,1152250.72
2.0,13.0,0,1,215644.2
8.0,12.0,2,1,1395470.91
4.0,6.0,2,1,364903.62
9.0,5.0,1,2,682795.89
2.0,14.0,1,0,214645.69
1.0,8.0,0,2,103555.59
7.0,3.0,0,0,127155.19
2.0,5.0,0,1,83515.49
3.0,3.0,2,2,196762.59
4.0,3.0,1,1,135630.0
7.0,4.0,2,2,580085.7
3.0,2.0,2,0,66912.11
5.0,13.0,2,2,1309269.66
6.0,3.0,2,0,176557.91
8.0,13.0,1,0,873548.31
5.0,2.0,0,1,87407.87
2.0,9.0,1,2,268011.91
2.0,6.0,1,2,184734.22
2.0,3.0,2,2,120711.83
8.0,2.0,1,0,125745.76
3.0,7.0,1,2,293741.29
6.0,6.0,0,0,245151.54
3.0,3.0,2,0,99206.07
2.0,7.0,0,0,91970.42
7.0,3.0,2,2,379514.1
8.0,14.0,2,1,1510264.49
5.0,3.0,2,1,206675.63
6.0,13.0,2,2,1664458.48
9.0,13.0,1,0,984143.99
1.0,7.0,2,2,123964.35
1.0,11.0,2,1,166550.67
8.0,9.0,2,2,1359975.33
8.0,9.0,1,1,785924.2
4.0,9.0,2,0,416866.04
7.0,10.0,1,0,576673.01
6.0,2.0,2,0,113241.55
8.0,6.0,2,0,503744.17
6.0,3.0,1,2,271608.8
1.0,14.0,2,0,132137.24
7.0,10.0,0,1,601361.67
6.0,11.0,2,0,597099.64
7.0,2.0,0,0,87655.86
6.0,3.0,0,1,148900.58
8.0,12.0,1,2,1344235.37
7.0,6.0,2,0,425161.98
6.0,14.0,1,2,1117863.97
3.0,5.0,2,1,226382.53
6.0,7.0,0,1,402140.58
3.0,9.0,2,1,428826.72
4.0,7.0,0,0,179010.1
2.0,4.0,2,2,163122.6
3.0,4.0,0,1,113528.52
4.0,7.0,0,2,353362.57
5.0,11.0,1,0,393873.93
5.0,4.0,0,1,180045.03
4.0,2.0,1,0,63647.85
8.0,6.0,2,2,916285.33
6.0,2.0,1,1,130981.76
1.0,10.0,1,2,146908.28
7.0,3.0,0,1,181881.76
7.0,12.0,0,2,980055.75
1.0,11.0,1,2,132216.76
5.0,8.0,2,2,802465.41
1.0,11.0,2,0,100887.25
6.0,5.0,0,0,200685.45
2.0,13.0,0,0,153412.43
7.0,14.0,1,0,783009.72
2.0,13.0,0,2,339244.17
5.0,2.0,2,0,109219.14
7.0,8.0,1,1,633886.99
2.0,9.0,1,2,268336.49
5.0,12.0,1,1,573073.4
1.0,13.0,0,2,148884.47
1.0,5.0,1,1,55588.87
7.0,8.0,0,1,463748.56
4.0,12.0,2,1,754274.66
3.0,11.0,0,1,268355.6
7.0,8.0,0,0,408593.99
9.0,4.0,1,0,291861.88
6.0,12.0,0,0,434264.05
8.0,10.0,1,1,872321.16
7.0,3.0,0,0,117361.48
8.0,14.0,2,0,1094565.6
5.0,3.0,1,2,242372.39
6.0,13.0,0,0,579838.56
9.0,6.0,0,2,646041.24
2.0,10.0,0,1,182061.9
7.0,10.0,0,0,502495.17
9.0,13.0,2,1,1544273.49
3.0,11.0,0,2,433113.28
9.0,10.0,0,1,763423.76
4.0,10.0,0,1,320601.92
6.0,5.0,1,1,325206.66
4.0,10.0,0,1,335781.32
6.0,12.0,2,2,1369529.38
8.0,7.0,2,2,1160075.19
4.0,4.0,1,2,245764.2
1.0,14.0,2,1,180860.26
8.0,5.0,0,1,350652.84
8.0,2.0,0,1,152941.51
8.0,13.0,2,1,1530490.43
5.0,12.0,2,2,1167591.93
5.0,2.0,0,1,99453.29
6.0,11.0,2,2,1171856.52
9.0,10.0,2,2,1767693.82
3.0,12.0,0,1,287806.4
1.0,10.0,1,2,148194.99
6.0,14.0,0,0,589950.11
6.0,5.0,2,1,411394.23
3.0,6.0,1,0,160085.15
1.0,13.0,1,0,101993.24
5.0,3.0,2,2,292533.66
4.0,11.0,2,1,525492.47
2.0,12.0,2,0,262105.16
1.0,3.0,0,0,19419.36
6.0,5.0,2,0,327484.1
7.0,3.0,0,1,200072.39
3.0,10.0,1,0,249172.13
6.0,12.0,2,2,1353961.35
4.0,13.0,0,0,322579.81
9.0,12.0,1,2,1493770.39
3.0,2.0,1,2,82860.05
6.0,8.0,1,2,747625.6
5.0,13.0,2,1,880429.27
6.0,7.0,0,1,366698.54
1.0,6.0,2,2,113078.14
3.0,9.0,0,0,176381.47
5.0,11.0,2,1,758386.59
5.0,10.0,0,1,438043.03
7.0,5.0,0,0,203939.2
6.0,14.0,2,2,1789836.57
4.0,12.0,2,2,896511.11
1.0,13.0,2,1,178663.73
4.0,8.0,0,1,296013.96
9.0,5.0,1,0,362343.01
6.0,14.0,1,2,1311905.18
2.0,6.0,1,1,127647.29
8.0,11.0,1,1,1016115.71
9.0,3.0,0,1,260375.52
6.0,8.0,2,0,496330.24
6.0,13.0,1,2,1249489.19
4.0,10.0,1,0,347378.27
8.0,3.0,1,1,260139.12
1.0,13.0,0,0,77094.1
3.0,9.0,0,2,329761.25
6.0,10.0,2,0,577771.57
9.0,3.0,0,2,330336.86
9.0,4.0,1,1,399693.37
4.0,9.0,0,2,393860.51
7.0,13.0,2,0,830832.03
5.0,7.0,0,0,212726.91
3.0,14.0,2,2,735460.48
5.0,14.0,1,0,595626.52
3.0,9.0,1,0,219810.82
9.0,2.0,0,2,212690.37
9.0,2.0,2,1,274259.88
6.0,3.0,2,0,188663.6
1.0,6.0,2,0,61001.64
1.0,11.0,1,2,148303.2
9.0,6.0,0,2,582402.04
3.0,5.0,2,0,166630.73
9.0,8.0,1,0,603822.59
9.0,6.0,0,2,632301.5
5.0,5.0,2,0,236548.93
3.0,11.0,1,1,379810.56
2.0,13.0,1,2,365927.25
6.0,6.0,2,2,752085.45
8.0,11.0,2,1,1335840.76
2.0,14.0,2,2,522003.89
7.0,8.0,1,1,608758.69
4.0,5.0,1,0,172902.92
7.0,4.0,0,2,343879.81
4.0,7.0,1,2,461975.48
8.0,14.0,2,2,2022220.05
7.0,10.0,2,2,1435376.64
5.0,12.0,2,2,1070788.53
5.0,13.0,2,0,695395.48
4.0,14.0,0,2,642602.78
6.0,8.0,2,1,673445.73
9.0,11.0,0,2,1071349.25
5.0,8.0,1,2,682102.07
7.0,7.0,0,2,540905.66
5.0,5.0,0,0,182571.9
2.0,6.0,1,0,90137.86
8.0,6.0,2,2,948988.28
5.0,13.0,1,2,973357.76
2.0,11.0,2,0,223538.76
2.0,6.0,2,0,116956.19
7.0,10.0,2,1,937541.96
3.0,14.0,1,0,337994.14
9.0,2.0,0,1,139579.67
4.0,4.0,0,2,170198.66
8.0,10.0,2,2,1544586.26
5.0,2.0,2,1,138562.1
1.0,5.0,1,2,70697.4
8.0,11.0,2,2,1732191.11
8.0,13.0,1,2,1468346.03
2.0,13.0,0,0,155601.8
3.0,9.0,0,1,230252.32
8.0,9.0,1,0,531375.67
6.0,3.0,0,2,223497.36
8.0,5.0,1,1,448702.96
9.0,8.0,2,1,1006211.68
4.0,13.0,0,2,678214.91
4.0,9.0,1,1,383077.56
7.0,4.0,0,2,343348.89
5.0,13.0,1,2,965364.34
4.0,5.0,2,0,206533.7
4.0,5.0,0,2,236446.1
5.0,6.0,0,2,369440.19
3.0,12.0,0,0,242279.81
6.0,6.0,1,1,402339.6
6.0,5.0,1,2,505599.88
3.0,4.0,1,0,90998.55
2.0,9.0,0,2,244314.92
1.0,2.0,1,2,25490.86
1.0,9.0,1,0,76609.69
4.0,12.0,0,1,394009.42
7.0,4.0,2,2,553089.35
8.0,6.0,1,2,733919.83
7.0,10.0,1,0,567714.74
9.0,12.0,1,2,1621292.76
4.0,8.0,1,2,486040.09
6.0,5.0,0,0,204263.37
8.0,12.0,0,2,1184687.94
7.0,12.0,1,2,1248791.43
3.0,12.0,1,1,387086.96
2.0,13.0,0,2,322423.19
2.0,8.0,2,2,268684.86
2.0,13.0,1,1,317824.32
7.0,6.0,1,0,366250.82
4.0,5.0,1,0,152832.9
8.0,8.0,0,0,423341.1
4.0,8.0,1,1,358417.07
6.0,12.0,1,0,557543.34
4.0,13.0,2,0,597341.01
2.0,2.0,0,2,52067.82
4.0,3.0,0,1,110619.47
3.0,4.0,0,1,106199.23
4.0,13.0,1,0,402404.62
9.0,12.0,2,0,1176570.06
5.0,14.0,1,1,808564.27
2.0,6.0,0,0,76693.86
8.0,11.0,0,2,1068795.56
1.0,8.0,2,1,116298.73
3.0,10.0,2,2,625010.52
2.0,10.0,1,1,240031.78
7.0,7.0,1,1,544113.49
6.0,3.0,0,2,210299.04
3.0,9.0,1,1,239099.01
8.0,14.0,1,1,1185014.25
7.0,12.0,2,0,897617.92
5.0,14.0,1,2,1141915.79
1.0,13.0,2,2,263997.98
1.0,11.0,1,1,124442.03
3.0,8.0,2,1,352371.59
3.0,6.0,1,1,184782.69
9.0,10.0,0,2,1038533.79
9.0,12.0,1,0,839431.9
9.0,13.0,1,2,1736712.63
6.0,6.0,0,1,327646.23
9.0,8.0,0,2,808355.42
1.0,11.0,1,1,127255.95
5.0,5.0,0,0,144011.52
8.0,11.0,2,0,850078.37
5.0,3.0,2,1,209458.77
6.0,10.0,2,1,857880.93
4.0,12.0,2,1,596289.67
5.0,3.0,1,1,177710.62
2.0,13.0,1,1,312280.71
3.0,14.0,0,1,361454.66
9.0,13.0,0,0,748848.4
6.0,3.0,2,2,338716.27
2.0,3.0,1,0,48026.46
8.0,6.0,1,2,722951.53
7.0,10.0,1,0,539927.64
3.0,4.0,2,0,107497.54
4.0,4.0,0,1,136332.94
6.0,6.0,2,0,388060.02
7.0,12.0,1,2,1287769.33
4.0,9.0,0,2,485697.63
4.0,6.0,1,0,187953.63
1.0,4.0,2,2,71646.08
7.0,10.0,1,2,1030763.82
4.0,9.0,1,1,356410.59
4.0,13.0,1,1,592690.94
8.0,11.0,1,0,743401.52
2.0,13.0,1,1,265393.48
9.0,4.0,0,0,213129.81
4.0,11.0,1,1,503158.77
5.0,7.0,2,2,718697.46
5.0,8.0,2,1,543392.88
2.0,12.0,0,2,320732.35
5.0,6.0,2,1,436226.59
7.0,8.0,2,2,1092290.7
3.0,12.0,0,1,375379.22
6.0,11.0,0,0,438696.2
8.0,3.0,2,2,431587.63
5.0,5.0,1,0,197321.88
9.0,4.0,0,2,398171.7
1.0,5.0,2,2,93492.05
6.0,4.0,2,2,494898.25
7.0,4.0,0,0,179350.77
4.0,8.0,1,1,335315.28
